,Word/Token,Count,Sentiment Score,Subjectivity
4952,turgid,1,0.0,0.0
4953,journalism,1,0.0,0.0
4954,1902,1,0.0,0.0
4955,coasting,1,0.0,0.0
4956,hospitable,1,0.0,0.0
4957,shores,1,0.0,0.0
4958,Girl,1,0.0,0.0
4959,Bay,1,0.0,0.0
4960,oars,1,0.0,0.0
4961,railed,1,0.0,0.0
4962,deck,1,0.0,0.0
4963,glamour,1,0.0,0.0
4964,Cody—he,1,0.0,0.0
4965,brand,1,0.0,0.0
4966,extravagantly,1,0.0,0.0
4967,Duluth,1,0.0,0.0
4968,pairs,2,0.0,0.0
4969,Indies,1,0.0,0.0
4970,Barbary,1,0.0,0.0
4971,Coast,1,0.0,0.0
4972,employed,1,0.0,0.0
4973,capacity—while,1,0.0,0.0
4974,steward,1,0.0,0.0
4975,mate,1,0.0,0.0
4976,skipper,1,0.0,0.0
4977,secretary,1,0.0,0.0
4978,jailor,1,0.0,0.0
4979,lavish,1,0.0,0.0
4980,doings,1,0.0,0.0
4981,contingencies,1,0.0,0.0
4982,reposing,1,0.0,0.0
4983,lasted,2,0.0,0.0
4984,Continent,1,0.0,0.0
4985,indefinitely,1,0.0,0.0
4986,board,1,0.0,0.0
4987,Boston,1,0.0,0.0
4988,inhospitably,1,0.0,0.0
4989,portrait,1,0.0,0.0
4990,pioneer,1,0.0,0.0
4991,debauchee,1,0.0,0.0
4992,Eastern,2,0.0,0.0
4993,seaboard,1,0.0,0.0
4994,savage,2,0.0,0.0
4995,frontier,1,0.0,0.0
4996,brothel,1,0.0,0.0
4997,saloon,1,0.0,0.0
4998,indirectly,1,0.0,0.0
4999,rub,1,0.0,0.0
5000,letting,1,0.0,0.0
5001,liquor,3,0.0,0.0
5002,money—a,1,0.0,0.0
5003,legacy,1,0.0,0.0
5004,twenty-five,1,0.0,0.0
5005,legal,1,0.2,0.2
5006,device,1,0.0,0.0
5007,millions,2,0.0,0.0
5008,intact,1,0.0,0.0
5009,singularly,1,0.0,0.0
5010,education,1,0.0,0.0
5011,substantiality,1,0.0,0.0
5012,exploding,1,0.0,0.0
5013,antecedents,1,0.0,0.0
5014,Moreover,1,0.0,0.0
5015,believing,1,0.0,0.0
5016,misconceptions,1,0.0,0.0
5017,association,1,0.0,0.0
5018,phone—mostly,1,0.0,0.0
5019,trotting,1,0.0,0.0
5020,ingratiate,1,0.0,0.0
5021,senile,1,0.0,0.0
5022,aunt—but,1,0.0,0.0
5023,horseback—Tom,1,0.0,0.0
5024,Sloane,10,0.0,0.0
5025,riding-habit,1,0.0,0.0
5026,previously,1,-0.16666666666666666,0.16666666666666666
5027,delighted,3,0.7,0.7
5028,in.,2,0.0,0.0
5029,Sit,2,0.0,0.0
5030,cigar.,1,0.0,0.0
5031,ringing,1,0.0,0.0
5032,minute.,2,0.0,0.0
5033,profoundly,2,0.08333333333333333,1.0
5034,realizing,2,0.0,0.0
5035,lemonade,1,0.0,0.0
5036,Nothing,2,0.0,0.0
5037,sorry—,1,0.0,0.0
5038,roads,1,0.0,0.0
5039,automobiles—,1,0.0,0.0
5040,Moved,1,0.0,0.0
5041,impulse,2,0.0,0.0
5042,gruffly,1,0.0,0.0
5043,well.,4,0.0,0.0
5044,lounged,1,0.0,0.0
5045,either—until,1,0.0,0.0
5046,Certainly,2,0.21428571428571427,0.5714285714285714
5047,Be,2,0.0,0.0
5048,ver,1,0.0,0.0
5049,gratitude,2,0.0,0.0
5050,Well—think,1,0.0,0.0
5051,you—why,1,0.0,0.0
5052,Both,1,0.0,0.0
5053,said—but,2,0.0,0.0
5054,Lots,2,0.0,0.0
5055,questioningly,1,0.0,0.0
5056,concentrating,1,0.0,0.0
5057,horse,2,0.0,0.0
5058,aside,4,0.0,0.0
5059,soul,2,0.0,0.0
5060,old-fashioned,1,0.0,0.0
5061,fish.,1,0.0,0.0
5062,trotted,1,0.0,0.0
5063,disappearing,1,0.0,0.0
5064,foliage,1,0.0,0.0
5065,overcoat,1,0.0,0.0
5066,perturbed,1,0.0,0.0
5067,oppressiveness—it,1,0.0,0.0
5068,stands,1,0.0,0.0
5069,profusion,1,0.0,0.0
5070,many-keyed,1,0.0,0.0
5071,commotion,1,0.0,0.0
5072,unpleasantness,2,0.0,0.0
5073,pervading,2,0.0,0.0
5074,harshness,1,0.0,0.0
5075,grown,3,0.0,0.0
5076,accept,1,0.0,0.0
5077,standards,1,0.0,0.0
5078,figures,2,0.0,0.0
5079,consciousness,2,0.0,0.0
5080,invariably,2,0.0,0.0
5081,saddening,1,0.0,0.0
5082,expended,1,0.0,0.0
5083,powers,1,0.0,0.0
5084,adjustment,1,0.0,0.0
5085,tricks,1,0.0,0.0
5086,excite,1,0.0,0.0
5087,kiss,3,0.0,0.0
5088,giving,3,0.0,0.0
5089,green—,1,0.0,0.0
5090,marvellous—,1,0.0,0.0
5091,about.,2,0.0,0.0
5092,roamed,1,0.0,0.0
5093,lady.,1,0.0,0.0
5094,indicated,1,0.0,0.0
5095,orchid,1,0.0,0.0
5096,state,1,0.0,0.0
5097,white-plum,2,0.0,0.0
5098,accompanies,1,0.0,0.0
5099,recognition,1,0.0,0.0
5100,hitherto,1,0.0,0.0
5101,celebrity,1,0.0,0.0
5102,bending,3,0.0,0.0
5103,director.,1,0.0,0.0
5104,ceremoniously,1,0.0,0.0
5105,Buchanan—,1,0.0,0.0
5106,player.,1,0.0,0.0
5107,pleased,1,0.5,1.0
5108,player,2,0.0,0.0
5109,celebrities,1,0.0,0.0
5110,man—what,1,0.0,0.0
5111,—with,2,0.0,0.0
5112,nose.,1,0.0,0.0
5113,producer,1,0.0,0.0
5114,anyhow.,1,0.0,0.0
5115,in—in,1,0.0,0.0
5116,oblivion.,1,0.0,0.0
5117,danced,1,0.0,0.0
5118,conservative,1,0.0,0.0
5119,foxtrot—I,1,0.0,0.0
5120,watchfully,1,0.0,0.0
5121,flood,1,0.0,0.0
5122,God.,1,0.0,0.0
5123,oblivion,1,0.0,0.0
5124,stuff.,1,0.0,0.0
5125,genially,2,0.0,0.0
5126,addresses,1,0.0,0.0
5127,pencil.,1,0.0,0.0
5128,particularly,1,0.16666666666666666,0.3333333333333333
5129,tipsy,1,0.0,0.0
5130,fault—Gatsby,1,0.0,0.0
5131,amused,2,0.0,0.0
5132,septic,1,0.0,0.0
5133,unsuccessfully,2,0.0,0.0
5134,slump,1,0.0,0.0
5135,inquiry,1,0.0,0.0
5136,massive,1,0.0,1.0
5137,lethargic,1,0.0,0.0
5138,urging,1,0.0,0.0
5139,club,1,0.0,0.0
5140,defence,1,0.0,0.0
5141,starts,2,0.0,0.0
5142,screaming,1,0.0,0.0
5143,affirmed,1,0.0,0.0
5144,yelling,1,0.0,0.0
5145,Doc,1,0.0,0.0
5146,needs,1,0.0,0.0
5147,Doc.,1,0.0,0.0
5148,stuck,3,0.0,0.0
5149,pool.,1,0.0,0.0
5150,mumbled,2,0.0,0.0
5151,Jersey.,1,0.0,0.0
5152,countered,1,0.0,0.0
5153,Speak,1,0.0,0.0
5154,shakes,1,0.0,0.0
5155,operate,1,0.0,0.0
5156,watching,1,0.0,0.0
5157,director,1,0.0,0.0
5158,ray,1,0.0,0.0
5159,attain,2,0.0,0.0
5160,stoop,1,0.0,0.0
5161,ultimate,1,0.0,1.0
5162,lovely.,1,0.5,0.75
5163,her—and,1,0.0,0.0
5164,inarguably,1,0.0,0.0
5165,appalled,1,-0.8,1.0
5166,unprecedented,1,0.6,0.9
5167,begotten,1,0.0,0.0
5168,fishing,1,0.0,0.0
5169,village—appalled,1,0.0,0.0
5170,vigour,1,0.0,0.0
5171,chafed,1,0.0,0.0
5172,euphemisms,1,0.0,0.0
5173,obtrusive,1,0.0,0.0
5174,fate,1,0.0,0.0
5175,herded,1,0.0,0.0
5176,inhabitants,1,0.0,0.0
5177,volleying,1,0.0,0.0
5178,dressing-room,1,0.0,0.0
5179,procession,2,0.0,0.0
5180,shadows,3,0.0,0.0
5181,rouged,1,0.0,0.0
5182,imagined,2,0.0,0.0
5183,newly,1,0.13636363636363635,0.45454545454545453
5184,bootleggers,1,0.0,0.0
5185,pebbles,2,0.0,0.0
5186,crunched,1,0.0,0.0
5187,menagerie,1,0.0,0.0
5188,stirred,1,0.0,0.0
5189,haze,1,0.0,0.0
5190,fur,2,0.0,0.0
5191,interested.,2,0.25,0.5
5192,was.,1,0.0,0.0
5193,shower,1,0.0,0.0
5194,rhythmic,1,0.0,0.0
5195,bringing,2,0.0,0.0
5196,sweetly,1,0.35,0.65
5197,magic,2,0.5,1.0
5198,force,4,0.0,0.0
5199,object.,1,0.0,0.0
5200,owned,2,0.0,0.0
5201,drugstores,4,0.0,0.0
5202,himself.,1,0.0,0.0
5203,dilatory,2,0.0,0.0
5204,rolling,1,0.0,0.0
5205,sought,2,0.0,0.0
5206,Three,2,0.0,0.0
5207,Clock,1,0.0,0.0
5208,Morning,1,0.0,0.0
5209,neat,1,0.0,0.0
5210,waltz,1,0.0,0.0
5211,casualness,1,0.0,0.0
5212,possibilities,1,0.0,0.0
5213,totally,1,0.0,0.75
5214,absent,1,0.0,0.0
5215,incalculable,1,0.0,0.7
5216,unbelievable,1,-0.25,1.0
5217,marvelled,1,0.0,0.0
5218,authentically,1,0.0,0.0
5219,radiant,3,0.0,0.0
5220,magical,1,0.5,1.0
5221,encounter,1,0.0,0.0
5222,blot,1,0.0,0.0
5223,unwavering,1,0.0,0.0
5224,devotion,1,0.0,0.0
5225,chilled,1,0.0,0.0
5226,exalted,1,0.0,0.0
5227,extinguished,2,0.0,0.0
5228,guestrooms,1,0.0,0.0
5229,tired,3,-0.4,0.7
5230,did.,1,0.0,0.0
5231,guessed,6,0.0,0.0
5232,unutterable,3,0.0,0.0
5233,depression,1,0.0,0.0
5234,understand.,1,0.0,0.0
5235,dismissed,2,0.0,0.0
5236,unimportant.,1,-0.4,0.95
5237,obliterated,1,0.0,0.0
5238,decide,1,0.0,0.0
5239,measures,1,0.0,0.0
5240,house—just,1,0.0,0.0
5241,hours—,1,0.0,0.0
5242,path,2,0.0,0.0
5243,fruit,1,0.0,0.0
5244,rinds,1,0.0,0.0
5245,discarded,1,0.0,0.0
5246,favours,1,0.0,0.0
5247,ventured,1,0.0,0.0
5248,past.,3,-0.25,0.25
5249,lurking,1,0.0,0.0
5250,fix,1,0.0,0.0
5251,determinedly,1,0.0,0.0
5252,recover,1,0.0,0.0
5253,loving,1,0.6,0.95
5254,disordered,1,0.0,0.0
5255,return,1,0.0,0.0
5256,mysterious,2,0.0,1.0
5257,changes,1,0.0,0.0
5258,quiet,4,0.0,0.3333333333333333
5259,humming,1,0.0,0.0
5260,bustle,1,0.0,0.0
5261,Out,1,0.0,0.0
5262,blocks,1,0.0,0.0
5263,ladder,1,0.0,0.0
5264,trees—he,1,0.0,0.0
5265,climb,1,0.0,0.0
5266,climbed,1,0.0,0.0
5267,suck,1,0.0,0.0
5268,pap,1,0.0,0.0
5269,gulp,1,0.0,0.0
5270,incomparable,1,0.4,0.6
5271,faster,3,0.0,0.0
5272,wed,1,0.0,0.0
5273,visions,1,0.0,0.0
5274,perishable,1,0.0,0.0
5275,romp,1,0.0,0.0
5276,tuning-fork,1,0.0,0.0
5277,blossomed,1,0.0,0.0
5278,flower,2,0.0,0.0
5279,incarnation,1,0.0,0.0
5280,Through,3,0.0,0.0
5281,appalling,1,-0.35,0.9
5282,sentimentality,1,0.0,0.0
5283,something—an,1,0.0,0.0
5284,elusive,1,0.0,0.0
5285,fragment,2,0.0,0.0
5286,struggling,2,0.0,0.0
5287,wisp,2,0.0,0.0
5288,uncommunicable,1,0.0,0.0
5289,highest,1,0.0,0.0
5290,night—and,1,0.0,0.0
5291,career,1,0.0,0.0
5292,Trimalchio,1,0.0,0.0
5293,expectantly,2,0.0,0.0
5294,sulkily,1,0.0,0.0
5295,Wondering,1,0.0,0.0
5296,sick,10,-0.7142857142857143,0.8571428571428571
5297,out—an,1,0.0,0.0
5298,villainous,1,0.0,0.0
5299,squinted,1,0.0,0.0
5300,suspiciously,2,0.0,0.0
5301,Nope.,1,0.0,0.0
5302,sir,2,0.0,0.0
5303,grudging,1,-0.6,1.0
5304,rudely,1,-0.3,0.6
5305,Carraway.,2,0.0,0.0
5306,Abruptly,1,-0.125,1.0
5307,slammed,1,0.0,0.0
5308,servant,1,0.0,0.0
5309,bribed,1,0.0,0.0
5310,tradesmen,1,0.0,0.0
5311,moderate,1,0.0,0.7
5312,supplies,1,0.0,0.0
5313,grocery,1,0.0,0.0
5314,reported,1,0.0,0.0
5315,pigsty,2,0.0,0.0
5316,general,1,0.05000000000000002,0.5
5317,Going,4,0.0,0.0
5318,fired,1,0.0,0.0
5319,servants.,1,0.0,0.0
5320,often—in,1,0.0,0.0
5321,afternoons.,1,0.0,0.0
5322,caravansary,1,0.0,0.0
5323,disapproval,1,0.0,0.0
5324,brothers,1,0.0,0.0
5325,sisters,1,0.0,0.0
5326,hotel.,1,0.0,0.0
5327,request—would,1,0.0,0.0
5328,telephoned,3,0.0,0.0
5329,relieved,3,0.0,0.0
5330,choose,1,0.0,0.0
5331,occasion,1,0.0,0.0
5332,scene—especially,1,0.0,0.0
5333,harrowing,1,0.0,0.0
5334,outlined,1,0.0,0.0
5335,broiling,1,0.0,0.0
5336,warmest,1,0.0,0.0
5337,tunnel,1,0.0,0.0
5338,whistles,1,0.0,0.0
5339,National,1,0.0,0.0
5340,Biscuit,1,0.0,0.0
5341,Company,2,0.0,0.0
5342,simmering,1,0.0,0.0
5343,combustion,1,0.0,0.0
5344,perspired,1,0.0,0.0
5345,shirtwaist,2,0.0,0.0
5346,dampened,1,0.0,0.0
5347,despairingly,1,0.0,0.0
5348,heat,13,0.0,0.0
5349,pocketbook,1,0.0,0.0
5350,slapped,1,0.0,0.0
5351,gasped,1,0.0,0.0
5352,weary,1,0.0,0.0
5353,bend,2,0.0,0.0
5354,extreme,1,-0.125,1.0
5355,indicate,1,0.0,0.0
5356,it—but,1,0.0,0.0
5357,conductor,1,0.0,0.0
5358,commutation,1,0.0,0.0
5359,stain,1,0.0,0.0
5360,flushed,3,0.0,0.0
5361,pyjama,1,0.0,0.0
5362,carrying,2,0.0,0.0
5363,bell,1,0.0,0.0
5364,master,1,0.0,0.0
5365,mouthpiece,1,0.0,0.0
5366,madame,1,0.0,0.0
5367,furnish,1,0.0,0.0
5368,it—it,1,0.0,0.0
5369,hats,2,0.0,0.0
5370,expects,1,0.0,0.0
5371,salon,1,0.0,0.0
5372,needlessly,1,-0.5,1.0
5373,indicating,1,0.0,0.0
5374,affront,1,0.0,0.0
5375,shadowed,1,0.0,0.0
5376,awnings,1,0.0,0.0
5377,idols,1,0.0,0.0
5378,weighing,1,0.0,0.0
5379,fans,1,0.0,0.0
5380,tan,1,0.0,0.0
5381,Thomas,1,0.0,0.0
5382,athlete,1,0.0,0.0
5383,Simultaneously,1,0.0,0.0
5384,carpet,2,0.0,0.0
5385,gazed,2,0.0,0.0
5386,sweet,2,0.35,0.65
5387,gust,3,0.0,0.0
5388,powder,2,0.0,0.0
5389,bosom,1,0.0,0.0
5390,rumour,1,0.0,0.0
5391,telephone.,1,0.0,0.0
5392,annoyance,1,0.0,0.0
5393,obligations,1,0.0,0.0
5394,bothering,2,0.0,0.0
5395,Holding,2,0.0,0.0
5396,cynically,1,-0.6,1.0
5397,flung,1,0.0,0.0
5398,well-concealed,1,0.0,0.0
5399,dislike,1,0.0,0.0
5400,Make,1,0.0,0.0
5401,kissing,1,0.0,0.0
5402,clog,1,0.0,0.0
5403,fireplace,1,0.0,0.0
5404,guiltily,1,-0.5,1.0
5405,freshly,1,0.3,0.5
5406,laundered,1,0.0,0.0
5407,leading,1,0.0,0.0
5408,Bles-sed,1,0.0,0.0
5409,pre-cious,2,0.0,0.0
5410,crooned,1,0.0,0.0
5411,loves,3,0.0,0.0
5412,relinquished,1,0.0,0.0
5413,rooted,1,0.0,0.0
5414,shyly,1,0.0,0.0
5415,bles-sed,1,0.0,0.0
5416,yellowy,1,0.0,0.0
5417,Stand,1,0.0,0.0
5418,say—How-de-do.,1,0.0,0.0
5419,Afterward,1,0.0,0.0
5420,existence,1,0.0,0.0
5421,off.,1,0.0,0.0
5422,wrinkle,1,0.0,0.0
5423,dream,5,0.0,0.0
5424,dream.,1,0.0,0.0
5425,Aunt,1,0.0,0.0
5426,faced,2,0.0,0.0
5427,Daddy,3,0.0,0.0
5428,face.,1,0.0,0.0
5429,step,6,0.0,0.0
5430,Pammy.,1,0.0,0.0
5431,Goodbye,2,0.0,0.0
5432,sweetheart,1,0.0,0.0
5433,well-disciplined,1,0.0,0.0
5434,preceding,1,0.0,0.0
5435,gin,1,0.0,0.0
5436,rickeys,1,0.0,0.0
5437,clicked,2,0.0,0.0
5438,tension,1,0.0,0.0
5439,greedy,1,0.0,0.0
5440,swallows,1,0.0,0.0
5441,hotter,1,0.0,0.0
5442,seems,1,0.0,0.0
5443,sun—or,1,0.0,0.0
5444,minute—it,1,0.0,0.0
5445,opposite—the,1,0.0,0.0
5446,colder,1,0.0,0.0
5447,place.,1,0.0,0.0
5448,stagnant,1,0.0,0.0
5449,sail,1,0.0,0.0
5450,crawled,1,0.0,0.0
5451,fresher,1,0.0,0.0
5452,rose-beds,1,0.0,0.0
5453,weedy,1,0.0,0.0
5454,refuse,2,0.0,0.0
5455,dog-days,1,0.0,0.0
5456,Slowly,1,-0.30000000000000004,0.39999999999999997
5457,Ahead,1,0.0,0.0
5458,scalloped,1,0.0,0.0
5459,ocean,1,0.0,0.0
5460,abounding,1,0.0,0.0
5461,blessed,1,0.0,0.0
5462,isles,1,0.0,0.0
5463,darkened,1,0.0,0.0
5464,ale,4,0.0,0.0
5465,morbid,2,0.0,0.0
5466,Life,1,0.0,0.0
5467,gets,4,0.0,0.0
5468,struggled,1,0.0,0.0
5469,moulding,1,0.0,0.0
5470,senselessness,1,0.0,0.0
5471,garage.,1,0.0,0.0
5472,insistently,1,0.0,0.0
5473,Ah,1,0.0,0.0
5474,cool.,1,0.35,0.65
5475,astounded,1,0.0,0.0
5476,resemble,1,0.0,0.0
5477,man—,1,0.0,0.0
5478,on—we,1,0.0,0.0
5479,town.,3,0.0,0.0
5480,temper,1,0.0,0.0
5481,cracked,2,0.0,0.0
5482,self-control,1,0.0,0.0
5483,Like,3,0.0,0.0
5484,Aren,1,0.0,0.0
5485,smoked,1,0.0,0.0
5486,lunch.,1,0.0,0.0
5487,fun,1,0.3,0.2
5488,begged,2,0.0,0.0
5489,fuss.,1,0.0,0.0
5490,Jordan.,1,0.0,0.0
5491,shuffling,1,0.0,0.0
5492,curve,1,0.0,0.0
5493,western,1,0.0,0.0
5494,road.,1,0.0,0.0
5495,Oh.,2,0.0,0.0
5496,savagely,2,0.0,0.0
5497,Women,1,0.0,0.0
5498,notions,1,0.0,0.0
5499,heads—,1,0.0,0.0
5500,Shall,2,0.0,0.0
5501,indiscreet,1,0.0,0.0
5502,of—,1,0.0,0.0
5503,money—that,1,0.0,0.0
5504,charm,1,0.0,0.0
5505,jingle,1,0.0,0.0
5506,cymbals,1,0.0,0.0
5507,High,1,0.16,0.5399999999999999
5508,king,1,0.0,0.0
5509,wrapping,2,0.0,0.0
5510,quart,1,0.0,0.0
5511,towel,3,0.0,0.0
5512,wearing,2,0.0,0.0
5513,cloth,1,0.0,0.0
5514,capes,1,0.0,0.0
5515,seat,2,0.0,0.0
5516,shade.,1,0.0,0.0
5517,standard,1,0.0,0.0
5518,shift,1,0.0,0.0
5519,distasteful,1,-0.5,0.7
5520,Plenty,1,0.0,0.0
5521,boisterously,1,0.0,0.0
5522,gauge,1,0.0,0.0
5523,nowadays.,1,0.0,0.0
5524,pointless,1,-0.25,0.5
5525,indefinable,1,0.0,0.0
5526,recognizable,2,0.25,0.25
5527,circus,1,0.0,0.0
5528,wagon.,1,0.0,0.0
5529,coupé.,2,0.0,0.0
5530,gears,1,0.0,0.0
5531,oppressive,1,0.0,0.0
5532,keenly,3,0.0,0.0
5533,a—almost,1,0.0,0.0
5534,tells,1,0.0,0.0
5535,Maybe,4,0.0,0.0
5536,science—,1,0.0,0.0
5537,contingency,1,0.0,0.0
5538,overtook,1,0.0,0.0
5539,theoretical,1,0.0,0.1
5540,abyss,1,0.0,0.0
5541,investigation,3,0.0,0.0
5542,deeper,2,0.0,0.0
5543,known—,1,0.0,0.0
5544,medium,2,0.0,0.0
5545,humorously,1,0.5,1.0
5546,Confused,1,-0.4,0.7
5547,helpfully,1,0.0,0.0
5548,hell,2,0.0,0.0
5549,wears,1,0.0,0.0
5550,suit.,1,0.0,0.0
5551,Mexico,1,0.0,0.0
5552,snorted,1,0.0,0.0
5553,snob,1,0.0,0.0
5554,married—God,1,0.0,0.0
5555,irritable,1,0.0,0.0
5556,fading,1,0.0,0.0
5557,caution,1,0.0,0.0
5558,stalled,1,0.0,0.0
5559,baking,1,0.0,0.0
5560,heat.,1,0.0,0.0
5561,abrupt,1,-0.125,1.0
5562,dusty,1,-0.4,0.6
5563,establishment,1,0.0,0.0
5564,hollow-eyed,1,0.0,0.0
5565,roughly,1,-0.1,0.4
5566,for—to,1,0.0,0.0
5567,admire,1,0.0,0.0
5568,Been,1,0.0,0.0
5569,phone.,1,0.0,0.0
5570,shade,1,0.0,0.0
5571,doorway,3,0.0,0.0
5572,breathing,3,0.0,0.0
5573,unscrewed,1,0.0,0.0
5574,tank,1,0.0,0.0
5575,week.,1,0.0,0.0
5576,handle,1,0.0,0.0
5577,Big,1,0.0,0.1
5578,other.,1,-0.125,0.375
5579,years.,2,0.0,0.0
5580,shading,1,0.0,0.0
5581,flurry,1,0.0,0.0
5582,flash,1,0.0,0.0
5583,waving,3,0.0,0.0
5584,owe,2,0.0,0.0
5585,harshly,1,-0.2,0.7
5586,wised,1,0.0,0.0
5587,Dollar,1,0.0,0.0
5588,twenty.,1,0.0,0.0
5589,relentless,1,0.0,0.0
5590,confuse,1,0.0,0.0
5591,suspicions,2,0.0,0.0
5592,alighted,1,0.0,0.0
5593,parallel,1,0.0,0.0
5594,discovery,1,0.0,0.0
5595,intelligence,1,0.0,0.0
5596,guilty,1,-0.5,1.0
5597,unforgivably,1,0.0,0.0
5598,guilty—as,1,0.0,0.0
5599,send,2,0.0,0.0
5600,locality,1,0.0,0.0
5601,disquieting,2,0.0,0.0
5602,giant,1,0.0,1.0
5603,twenty,2,0.0,0.0
5604,observed,1,0.0,0.0
5605,developing,1,0.0,0.0
5606,curiously,1,-0.1,1.0
5607,familiar—it,1,0.0,0.0
5608,inexplicable,2,-0.6,0.9
5609,jealous,1,0.0,0.0
5610,terror,1,0.0,0.0
5611,simple,1,0.0,0.35714285714285715
5612,whips,1,0.0,0.0
5613,inviolate,1,0.0,0.0
5614,slipping,1,-0.1,0.1
5615,precipitately,1,0.0,0.0
5616,Instinct,1,0.0,0.0
5617,accelerator,1,0.0,0.0
5618,double,1,0.0,0.0
5619,purpose,1,0.0,0.0
5620,overtaking,2,0.0,0.0
5621,Astoria,1,0.0,0.0
5622,spidery,1,0.0,0.0
5623,easygoing,1,0.0,0.0
5624,Those,2,0.0,0.0
5625,Fiftieth,1,0.1,0.1
5626,afternoons,1,0.0,0.0
5627,sensuous,2,0.0,0.0
5628,it—overripe,1,0.0,0.0
5629,sorts,1,0.0,0.0
5630,fruits,1,0.0,0.0
5631,hands.,1,0.0,0.0
5632,protest,2,0.0,0.0
5633,signalled,1,0.0,0.0
5634,draw,2,0.0,0.0
5635,after.,1,0.0,0.0
5636,wit,1,0.0,0.0
5637,smoking,2,0.0,0.0
5638,cigarettes.,1,0.0,0.0
5639,argue,1,0.0,0.0
5640,truck,1,0.0,0.0
5641,cursing,1,0.0,0.0
5642,whistle,2,0.0,0.0
5643,Plaza.,1,0.0,0.0
5644,traffic,1,0.0,0.0
5645,dart,1,0.0,0.0
5646,side-street,2,0.0,0.0
5647,explicable,1,0.0,0.0
5648,engaging,1,0.4,0.7
5649,parlour,1,0.0,0.0
5650,suite,2,0.0,0.0
5651,prolonged,1,0.0,0.0
5652,herding,1,0.0,0.0
5653,eludes,1,0.0,0.0
5654,climbing,1,0.0,0.0
5655,snake,1,0.0,0.0
5656,intermittent,2,0.0,0.0
5657,sweat,3,0.0,0.0
5658,raced,3,0.0,0.0
5659,notion,1,0.0,0.0
5660,originated,1,0.0,0.0
5661,hire,1,0.0,0.0
5662,baths,1,0.0,0.0
5663,julep.,2,0.0,0.0
5664,—we,1,0.0,0.0
5665,baffled,1,0.0,0.0
5666,clerk,1,0.0,0.0
5667,pretended,2,0.0,0.0
5668,stifling,1,0.0,0.0
5669,fixing,1,0.0,0.0
5670,respectfully,1,0.5,0.7
5671,Open,2,0.0,0.5
5672,more.,3,0.5,0.5
5673,axe—,1,0.0,0.0
5674,crabbing,1,0.0,0.0
5675,unrolled,2,0.0,0.0
5676,slipped,2,0.0,0.0
5677,nail,1,0.0,0.0
5678,splashed,1,0.0,0.0
5679,—but,2,0.0,0.0
5680,offered,2,0.0,0.0
5681,Hum,1,0.0,0.0
5682,tossed,2,0.0,0.0
5683,Call,1,0.0,0.0
5684,compressed,1,0.0,0.0
5685,exploded,2,0.0,0.0
5686,portentous,2,0.0,0.0
5687,chords,2,0.0,0.0
5688,Mendelssohn,1,0.0,0.0
5689,Wedding,1,0.0,0.0
5690,March,1,0.0,0.0
5691,ballroom,2,0.0,0.0
5692,Imagine,1,0.0,0.0
5693,anybody,6,0.0,0.0
5694,dismally,1,0.0,0.0
5695,Still—I,1,0.0,0.0
5696,fainted,3,0.0,0.0
5697,Biloxi,9,0.0,0.0
5698,Blocks,1,0.0,0.0
5699,boxes—that,1,0.0,0.0
5700,fact—and,1,0.0,0.0
5701,Tennessee.,1,0.0,0.0
5702,appended,1,0.0,0.0
5703,died.,1,0.0,0.0
5704,connection.,1,0.0,0.0
5705,Bill,1,0.0,0.0
5706,Memphis,1,0.0,0.0
5707,aluminium,1,0.0,0.0
5708,putter,1,0.0,0.0
5709,today.,1,0.0,0.0
5710,ceremony,1,0.0,0.0
5711,cheer,1,0.0,0.0
5712,cries,2,0.0,0.0
5713,Yea—ea—ea,1,0.0,0.0
5714,rise,1,0.0,0.0
5715,dance.,1,0.0,0.0
5716,Remember,1,0.0,0.0
5717,s.,1,0.0,0.0
5718,Asa,1,0.0,0.0
5719,Bird,1,0.0,0.0
5720,bumming,1,0.0,0.0
5721,president,1,0.0,0.0
5722,class,1,0.0,0.0
5723,Yale.,1,0.0,0.0
5724,president—,1,0.0,0.0
5725,tattoo,1,0.0,0.0
5726,eyed,1,0.0,0.0
5727,exactly.,2,0.25,0.25
5728,Oxford.,1,0.0,0.0
5729,Yes—I,1,0.0,0.0
5730,insulting,1,-1.0,1.0
5731,Haven.,1,0.0,0.0
5732,Another,1,0.0,0.0
5733,knocked,2,0.0,0.0
5734,thank,1,0.0,0.0
5735,tremendous,2,0.3333333333333333,1.0
5736,detail,2,0.0,0.0
5737,cleared,1,0.0,0.0
5738,when.,1,0.0,0.0
5739,nineteen-nineteen,1,0.0,0.0
5740,unbelief,1,0.0,0.0
5741,opportunity,2,0.0,0.0
5742,universities,1,0.0,0.0
5743,France.,1,0.0,0.0
5744,slap,1,0.0,0.0
5745,renewals,1,0.0,0.0
5746,experienced,1,0.8,0.9
5747,smiling,1,0.0,0.0
5748,julep,1,0.0,0.0
5749,stupid,2,-0.7999999999999999,1.0
5750,question.,1,0.0,0.0
5751,cause,1,0.0,0.0
5752,causing,2,0.0,0.0
5753,desperately,2,-0.6,1.0
5754,self-control.,1,0.0,0.0
5755,Self-control,1,0.0,0.0
5756,Nowhere,1,0.0,0.0
5757,Nowadays,1,0.0,0.0
5758,sneering,1,0.0,0.0
5759,institutions,1,0.0,0.0
5760,throw,4,0.0,0.0
