chap_num,para_num,sent_num,token_num,token_str,term_str
4,474,0,1,crickets,crickets
4,474,0,2,on,on
4,474,0,3,the,the
4,474,0,4,grass,grass
4,474,0,5,rose,rose
4,474,0,6,through,through
4,474,0,7,the,the
4,474,0,8,hot,hot
4,474,0,9,twilight,twilight
4,475,0,0,“I’m,im
4,475,0,1,the,the
4,475,0,2,Sheik,sheik
4,475,0,3,of,of
4,475,0,4,Araby,araby
4,475,1,0,,
4,475,1,1,Your,your
4,475,1,2,love,love
4,475,1,3,belongs,belongs
4,475,1,4,to,to
4,475,1,5,me,me
4,475,2,0,,
4,475,2,1,At,at
4,475,2,2,night,night
4,475,2,3,when,when
4,476,0,0,you’re,youre
4,476,0,1,asleep,asleep
4,476,0,2,Into,into
4,476,0,3,your,your
4,476,0,4,tent,tent
4,476,0,5,I’ll,ill
4,476,0,6,creep—”,creep
4,477,0,0,“It,it
4,477,0,1,was,was
4,477,0,2,a,a
4,477,0,3,strange,strange
4,477,0,4,coincidence,coincidence
4,477,0,5,”,
4,477,0,6,I,i
4,477,0,7,said,said
4,478,0,0,“But,but
4,478,0,1,it,it
4,478,0,2,wasn’t,wasnt
4,478,0,3,a,a
4,478,0,4,coincidence,coincidence
4,478,0,5,at,at
4,478,0,6,all,all
4,478,1,0,”,
4,479,0,0,“Why,why
4,479,0,1,not,not
4,479,1,0,”,
4,480,0,0,“Gatsby,gatsby
4,480,0,1,bought,bought
4,480,0,2,that,that
4,480,0,3,house,house
4,480,0,4,so,so
4,480,0,5,that,that
4,480,0,6,Daisy,daisy
4,480,0,7,would,would
4,480,0,8,be,be
4,480,0,9,just,just
4,480,0,10,across,across
4,480,0,11,the,the
4,480,0,12,bay,bay
4,480,1,0,”,
4,481,0,0,Then,then
4,481,0,1,it,it
4,481,0,2,had,had
4,481,0,3,not,not
4,481,0,4,been,been
4,481,0,5,merely,merely
4,481,0,6,the,the
4,481,0,7,stars,stars
4,481,0,8,to,to
4,481,0,9,which,which
4,481,0,10,he,he
4,481,0,11,had,had
4,481,0,12,aspired,aspired
4,481,0,13,on,on
4,481,0,14,that,that
4,482,0,0,June,june
4,482,0,1,night,night
4,482,1,0,,
4,482,1,1,He,he
4,482,1,2,came,came
4,482,1,3,alive,alive
4,482,1,4,to,to
4,482,1,5,me,me
4,482,1,6,delivered,delivered
4,482,1,7,suddenly,suddenly
4,482,1,8,from,from
4,482,1,9,the,the
4,482,1,10,womb,womb
4,482,1,11,of,of
4,483,0,0,his,his
4,483,0,1,purposeless,purposeless
4,483,0,2,splendour,splendour
4,484,0,0,“He,he
4,484,0,1,wants,wants
4,484,0,2,to,to
4,484,0,3,know,know
4,484,0,4,”,
4,484,0,5,continued,continued
4,484,0,6,Jordan,jordan
4,484,0,7,“if,if
4,484,0,8,you’ll,youll
4,484,0,9,invite,invite
4,484,0,10,Daisy,daisy
4,484,0,11,to,to
4,484,0,12,your,your
4,485,0,0,house,house
4,485,0,1,some,some
4,485,0,2,afternoon,afternoon
4,485,0,3,and,and
4,485,0,4,then,then
4,485,0,5,let,let
4,485,0,6,him,him
4,485,0,7,come,come
4,485,0,8,over,over
4,485,1,0,”,
4,486,0,0,The,the
4,486,0,1,modesty,modesty
4,486,0,2,of,of
4,486,0,3,the,the
4,486,0,4,demand,demand
4,486,0,5,shook,shook
4,486,0,6,me,me
4,486,1,0,,
4,486,1,1,He,he
4,486,1,2,had,had
4,486,1,3,waited,waited
4,486,1,4,five,five
4,486,1,5,years,years
4,486,1,6,and,and
4,487,0,0,bought,bought
4,487,0,1,a,a
4,487,0,2,mansion,mansion
4,487,0,3,where,where
4,487,0,4,he,he
4,487,0,5,dispensed,dispensed
4,487,0,6,starlight,starlight
4,487,0,7,to,to
4,487,0,8,casual,casual
4,487,0,9,moths—so,mothsso
4,487,0,10,that,that
4,488,0,0,he,he
4,488,0,1,could,could
4,488,0,2,“come,come
4,488,0,3,over”,over
4,488,0,4,some,some
4,488,0,5,afternoon,afternoon
4,488,0,6,to,to
4,488,0,7,a,a
4,488,0,8,stranger’s,strangers
4,488,0,9,garden,garden
4,489,0,0,“Did,did
4,489,0,1,I,i
4,489,0,2,have,have
4,489,0,3,to,to
4,489,0,4,know,know
4,489,0,5,all,all
4,489,0,6,this,this
4,489,0,7,before,before
4,489,0,8,he,he
4,489,0,9,could,could
4,489,0,10,ask,ask
4,489,0,11,such,such
4,489,0,12,a,a
4,489,0,13,little,little
4,489,0,14,thing,thing
4,489,1,0,”,
4,490,0,0,“He’s,hes
4,490,0,1,afraid,afraid
4,490,0,2,he’s,hes
4,490,0,3,waited,waited
4,490,0,4,so,so
4,490,0,5,long,long
4,490,1,0,,
4,490,1,1,He,he
4,490,1,2,thought,thought
4,490,1,3,you,you
4,490,1,4,might,might
4,490,1,5,be,be
4,491,0,0,offended,offended
4,491,1,0,,
4,491,1,1,You,you
4,491,1,2,see,see
4,491,1,3,he’s,hes
4,491,1,4,regular,regular
4,491,1,5,tough,tough
4,491,1,6,underneath,underneath
4,491,1,7,it,it
4,491,1,8,all,all
4,491,2,0,”,
4,492,0,0,Something,something
4,492,0,1,worried,worried
4,492,0,2,me,me
4,493,0,0,“Why,why
4,493,0,1,didn’t,didnt
4,493,0,2,he,he
4,493,0,3,ask,ask
4,493,0,4,you,you
4,493,0,5,to,to
4,493,0,6,arrange,arrange
4,493,0,7,a,a
4,493,0,8,meeting,meeting
4,493,1,0,”,
4,494,0,0,“He,he
4,494,0,1,wants,wants
4,494,0,2,her,her
4,494,0,3,to,to
4,494,0,4,see,see
4,494,0,5,his,his
4,494,0,6,house,house
4,494,0,7,”,
4,494,0,8,she,she
4,494,0,9,explained,explained
4,494,1,0,,
4,494,1,1,“And,and
4,494,1,2,your,your
4,494,1,3,house,house
4,494,1,4,is,is
4,495,0,0,right,right
4,495,0,1,next,next
4,495,0,2,door,door
4,495,1,0,”,
4,496,0,0,“Oh,oh
4,496,1,0,”,
4,497,0,0,“I,i
4,497,0,1,think,think
4,497,0,2,he,he
4,497,0,3,half,half
4,497,0,4,expected,expected
4,497,0,5,her,her
4,497,0,6,to,to
4,497,0,7,wander,wander
4,497,0,8,into,into
4,497,0,9,one,one
4,497,0,10,of,of
4,497,0,11,his,his
4,497,0,12,parties,parties
4,497,0,13,some,some
4,498,0,0,night,night
4,498,0,1,”,
4,498,0,2,went,went
4,498,0,3,on,on
4,498,0,4,Jordan,jordan
4,498,0,5,“but,but
4,498,0,6,she,she
4,498,0,7,never,never
4,498,0,8,did,did
4,498,1,0,,
4,498,1,1,Then,then
4,498,1,2,he,he
4,498,1,3,began,began
4,498,1,4,asking,asking
4,499,0,0,people,people
4,499,0,1,casually,casually
4,499,0,2,if,if
4,499,0,3,they,they
4,499,0,4,knew,knew
4,499,0,5,her,her
4,499,0,6,and,and
4,499,0,7,I,i
4,499,0,8,was,was
4,499,0,9,the,the
4,499,0,10,first,first
4,499,0,11,one,one
4,499,0,12,he,he
4,499,0,13,found,found
4,499,1,0,,
4,499,1,1,It,it
4,500,0,0,was,was
4,500,0,1,that,that
4,500,0,2,night,night
4,500,0,3,he,he
4,500,0,4,sent,sent
4,500,0,5,for,for
4,500,0,6,me,me
4,500,0,7,at,at
4,500,0,8,his,his
4,500,0,9,dance,dance
4,500,0,10,and,and
4,500,0,11,you,you
4,500,0,12,should,should
4,500,0,13,have,have
4,500,0,14,heard,heard
4,501,0,0,the,the
4,501,0,1,elaborate,elaborate
4,501,0,2,way,way
4,501,0,3,he,he
4,501,0,4,worked,worked
4,501,0,5,up,up
4,501,0,6,to,to
4,501,0,7,it,it
4,501,1,0,,
4,501,1,1,Of,of
4,501,1,2,course,course
4,501,1,3,I,i
4,501,1,4,immediately,immediately
4,502,0,0,suggested,suggested
4,502,0,1,a,a
4,502,0,2,luncheon,luncheon
4,502,0,3,in,in
4,502,0,4,New,new
4,502,0,5,York—and,yorkand
4,502,0,6,I,i
4,502,0,7,thought,thought
4,502,0,8,he’d,hed
4,502,0,9,go,go
4,502,0,10,mad,mad
4,503,0,0,“,
4,503,0,1,‘I,i
4,503,0,2,don’t,dont
4,503,0,3,want,want
4,503,0,4,to,to
4,503,0,5,do,do
4,503,0,6,anything,anything
4,503,0,7,out,out
4,503,0,8,of,of
4,503,0,9,the,the
4,503,0,10,way,way
4,503,1,0,’,
4,503,1,1,he,he
4,503,1,2,kept,kept
4,503,1,3,saying,saying
4,503,2,0,,
4,503,2,1,‘I,i
4,504,0,0,want,want
4,504,0,1,to,to
4,504,0,2,see,see
4,504,0,3,her,her
4,504,0,4,right,right
4,504,0,5,next,next
4,504,0,6,door,door
4,504,1,0,’,
4,505,0,0,“When,when
4,505,0,1,I,i
4,505,0,2,said,said
4,505,0,3,you,you
4,505,0,4,were,were
4,505,0,5,a,a
4,505,0,6,particular,particular
4,505,0,7,friend,friend
4,505,0,8,of,of
4,505,0,9,Tom’s,toms
4,505,0,10,he,he
4,505,0,11,started,started
4,505,0,12,to,to
4,506,0,0,abandon,abandon
4,506,0,1,the,the
4,506,0,2,whole,whole
4,506,0,3,idea,idea
4,506,1,0,,
4,506,1,1,He,he
4,506,1,2,doesn’t,doesnt
4,506,1,3,know,know
4,506,1,4,very,very
4,506,1,5,much,much
4,506,1,6,about,about
4,506,1,7,Tom,tom
4,506,1,8,though,though
4,506,1,9,he,he
4,507,0,0,says,says
4,507,0,1,he’s,hes
4,507,0,2,read,read
4,507,0,3,a,a
4,507,0,4,Chicago,chicago
4,507,0,5,paper,paper
4,507,0,6,for,for
4,507,0,7,years,years
4,507,0,8,just,just
4,507,0,9,on,on
4,507,0,10,the,the
4,507,0,11,chance,chance
4,507,0,12,of,of
4,508,0,0,catching,catching
4,508,0,1,a,a
4,508,0,2,glimpse,glimpse
4,508,0,3,of,of
4,508,0,4,Daisy’s,daisys
4,508,0,5,name,name
4,508,1,0,”,
4,509,0,0,It,it
4,509,0,1,was,was
4,509,0,2,dark,dark
4,509,0,3,now,now
4,509,0,4,and,and
4,509,0,5,as,as
4,509,0,6,we,we
4,509,0,7,dipped,dipped
4,509,0,8,under,under
4,509,0,9,a,a
4,509,0,10,little,little
4,509,0,11,bridge,bridge
4,509,0,12,I,i
4,509,0,13,put,put
4,509,0,14,my,my
4,509,0,15,arm,arm
4,510,0,0,around,around
4,510,0,1,Jordan’s,jordans
4,510,0,2,golden,golden
4,510,0,3,shoulder,shoulder
4,510,0,4,and,and
4,510,0,5,drew,drew
4,510,0,6,her,her
4,510,0,7,toward,toward
4,510,0,8,me,me
4,510,0,9,and,and
4,510,0,10,asked,asked
4,510,0,11,her,her
4,511,0,0,to,to
4,511,0,1,dinner,dinner
4,511,1,0,,
4,511,1,1,Suddenly,suddenly
4,511,1,2,I,i
4,511,1,3,wasn’t,wasnt
4,511,1,4,thinking,thinking
4,511,1,5,of,of
4,511,1,6,Daisy,daisy
4,511,1,7,and,and
4,511,1,8,Gatsby,gatsby
4,511,1,9,any,any
4,511,1,10,more,more
4,511,1,11,,
4,512,0,0,but,but
4,512,0,1,of,of
4,512,0,2,this,this
4,512,0,3,clean,clean
4,512,0,4,hard,hard
4,512,0,5,limited,limited
4,512,0,6,person,person
4,512,0,7,who,who
4,512,0,8,dealt,dealt
4,512,0,9,in,in
4,512,0,10,universal,universal
4,513,0,0,scepticism,scepticism
4,513,0,1,and,and
4,513,0,2,who,who
4,513,0,3,leaned,leaned
4,513,0,4,back,back
4,513,0,5,jauntily,jauntily
4,513,0,6,just,just
4,513,0,7,within,within
4,513,0,8,the,the
4,513,0,9,circle,circle
4,513,0,10,of,of
4,513,0,11,my,my
4,514,0,0,arm,arm
4,514,1,0,,
4,514,1,1,A,a
4,514,1,2,phrase,phrase
4,514,1,3,began,began
4,514,1,4,to,to
4,514,1,5,beat,beat
4,514,1,6,in,in
4,514,1,7,my,my
4,514,1,8,ears,ears
4,514,1,9,with,with
4,514,1,10,a,a
4,514,1,11,sort,sort
4,514,1,12,of,of
4,514,1,13,heady,heady
4,515,0,0,excitement,excitement
4,515,1,0,,
4,515,1,1,“There,there
4,515,1,2,are,are
4,515,1,3,only,only
4,515,1,4,the,the
4,515,1,5,pursued,pursued
4,515,1,6,the,the
4,515,1,7,pursuing,pursuing
4,515,1,8,the,the
4,515,1,9,busy,busy
4,515,1,10,and,and
4,516,0,0,the,the
4,516,0,1,tired,tired
4,516,1,0,”,
4,517,0,0,“And,and
4,517,0,1,Daisy,daisy
4,517,0,2,ought,ought
4,517,0,3,to,to
4,517,0,4,have,have
4,517,0,5,something,something
4,517,0,6,in,in
4,517,0,7,her,her
4,517,0,8,life,life
4,517,0,9,”,
4,517,0,10,murmured,murmured
4,517,0,11,Jordan,jordan
4,517,0,12,to,to
4,518,0,0,me,me
4,519,0,0,“Does,does
4,519,0,1,she,she
4,519,0,2,want,want
4,519,0,3,to,to
4,519,0,4,see,see
4,519,0,5,Gatsby,gatsby
4,519,1,0,”,
4,520,0,0,“She’s,shes
4,520,0,1,not,not
4,520,0,2,to,to
4,520,0,3,know,know
4,520,0,4,about,about
4,520,0,5,it,it
4,520,1,0,,
4,520,1,1,Gatsby,gatsby
4,520,1,2,doesn’t,doesnt
4,520,1,3,want,want
4,520,1,4,her,her
4,520,1,5,to,to
4,520,1,6,know,know
4,520,2,0,,
4,520,2,1,You’re,youre
4,521,0,0,just,just
4,521,0,1,supposed,supposed
4,521,0,2,to,to
4,521,0,3,invite,invite
4,521,0,4,her,her
4,521,0,5,to,to
4,521,0,6,tea,tea
4,521,1,0,”,
4,522,0,0,We,we
4,522,0,1,passed,passed
4,522,0,2,a,a
4,522,0,3,barrier,barrier
4,522,0,4,of,of
4,522,0,5,dark,dark
4,522,0,6,trees,trees
4,522,0,7,and,and
4,522,0,8,then,then
4,522,0,9,the,the
4,522,0,10,façade,façade
4,522,0,11,of,of
4,522,0,12,Fifty,fifty
4,522,0,13,Ninth,ninth
4,523,0,0,Street,street
4,523,0,1,a,a
4,523,0,2,block,block
4,523,0,3,of,of
4,523,0,4,delicate,delicate
4,523,0,5,pale,pale
4,523,0,6,light,light
4,523,0,7,beamed,beamed
4,523,0,8,down,down
4,523,0,9,into,into
4,523,0,10,the,the
4,523,0,11,park,park
4,524,0,0,Unlike,unlike
4,524,0,1,Gatsby,gatsby
4,524,0,2,and,and
4,524,0,3,Tom,tom
4,524,0,4,Buchanan,buchanan
4,524,0,5,I,i
4,524,0,6,had,had
4,524,0,7,no,no
4,524,0,8,girl,girl
4,524,0,9,whose,whose
4,524,0,10,disembodied,disembodied
4,524,0,11,face,face
4,525,0,0,floated,floated
4,525,0,1,along,along
4,525,0,2,the,the
4,525,0,3,dark,dark
4,525,0,4,cornices,cornices
4,525,0,5,and,and
4,525,0,6,blinding,blinding
4,525,0,7,signs,signs
4,525,0,8,and,and
4,525,0,9,so,so
4,525,0,10,I,i
4,525,0,11,drew,drew
4,525,0,12,up,up
4,526,0,0,the,the
4,526,0,1,girl,girl
4,526,0,2,beside,beside
4,526,0,3,me,me
4,526,0,4,tightening,tightening
4,526,0,5,my,my
4,526,0,6,arms,arms
4,526,1,0,,
4,526,1,1,Her,her
4,526,1,2,wan,wan
4,526,1,3,scornful,scornful
4,526,1,4,mouth,mouth
4,527,0,0,smiled,smiled
4,527,0,1,and,and
4,527,0,2,so,so
4,527,0,3,I,i
4,527,0,4,drew,drew
4,527,0,5,her,her
4,527,0,6,up,up
4,527,0,7,again,again
4,527,0,8,closer,closer
4,527,0,9,this,this
4,527,0,10,time,time
4,527,0,11,to,to
4,527,0,12,my,my
4,527,0,13,face,face
5,0,0,0,When,when
5,0,0,1,I,i
5,0,0,2,came,came
5,0,0,3,home,home
5,0,0,4,to,to
5,0,0,5,West,west
5,0,0,6,Egg,egg
5,0,0,7,that,that
5,0,0,8,night,night
5,0,0,9,I,i
5,0,0,10,was,was
5,0,0,11,afraid,afraid
5,0,0,12,for,for
5,0,0,13,a,a
5,0,0,14,moment,moment
5,0,0,15,that,that
5,1,0,0,my,my
5,1,0,1,house,house
5,1,0,2,was,was
5,1,0,3,on,on
5,1,0,4,fire,fire
5,1,1,0,,
5,1,1,1,Two,two
5,1,1,2,o’clock,oclock
5,1,1,3,and,and
5,1,1,4,the,the
5,1,1,5,whole,whole
5,1,1,6,corner,corner
5,1,1,7,of,of
5,1,1,8,the,the
5,2,0,0,peninsula,peninsula
5,2,0,1,was,was
5,2,0,2,blazing,blazing
5,2,0,3,with,with
5,2,0,4,light,light
5,2,0,5,which,which
5,2,0,6,fell,fell
5,2,0,7,unreal,unreal
5,2,0,8,on,on
5,2,0,9,the,the
5,2,0,10,shrubbery,shrubbery
5,3,0,0,and,and
5,3,0,1,made,made
5,3,0,2,thin,thin
5,3,0,3,elongating,elongating
5,3,0,4,glints,glints
5,3,0,5,upon,upon
5,3,0,6,the,the
5,3,0,7,roadside,roadside
5,3,0,8,wires,wires
5,3,1,0,,
5,3,1,1,Turning,turning
5,3,1,2,a,a
5,4,0,0,corner,corner
5,4,0,1,I,i
5,4,0,2,saw,saw
5,4,0,3,that,that
5,4,0,4,it,it
5,4,0,5,was,was
5,4,0,6,Gatsby’s,gatsbys
5,4,0,7,house,house
5,4,0,8,lit,lit
5,4,0,9,from,from
5,4,0,10,tower,tower
5,4,0,11,to,to
5,4,0,12,cellar,cellar
5,5,0,0,At,at
5,5,0,1,first,first
5,5,0,2,I,i
5,5,0,3,thought,thought
5,5,0,4,it,it
5,5,0,5,was,was
5,5,0,6,another,another
5,5,0,7,party,party
5,5,0,8,a,a
5,5,0,9,wild,wild
5,5,0,10,rout,rout
5,5,0,11,that,that
5,5,0,12,had,had
5,5,0,13,resolved,resolved
5,6,0,0,itself,itself
5,6,0,1,into,into
5,6,0,2,“hide,hide
5,6,0,3,and,and
5,6,0,4,go,go
5,6,0,5,seek”,seek
5,6,0,6,or,or
5,6,0,7,“sardines,sardines
5,6,0,8,in,in
5,6,0,9,the,the
5,6,0,10,box”,box
5,6,0,11,with,with
5,6,0,12,all,all
5,6,0,13,the,the
5,7,0,0,house,house
5,7,0,1,thrown,thrown
5,7,0,2,open,open
5,7,0,3,to,to
5,7,0,4,the,the
5,7,0,5,game,game
5,7,1,0,,
5,7,1,1,But,but
5,7,1,2,there,there
5,7,1,3,wasn’t,wasnt
5,7,1,4,a,a
5,7,1,5,sound,sound
5,7,2,0,,
5,7,2,1,Only,only
5,7,2,2,wind,wind
5,7,2,3,in,in
5,8,0,0,the,the
5,8,0,1,trees,trees
5,8,0,2,which,which
5,8,0,3,blew,blew
5,8,0,4,the,the
5,8,0,5,wires,wires
5,8,0,6,and,and
5,8,0,7,made,made
5,8,0,8,the,the
5,8,0,9,lights,lights
5,8,0,10,go,go
5,8,0,11,off,off
5,8,0,12,and,and
5,8,0,13,on,on
5,9,0,0,again,again
5,9,0,1,as,as
5,9,0,2,if,if
5,9,0,3,the,the
5,9,0,4,house,house
5,9,0,5,had,had
5,9,0,6,winked,winked
5,9,0,7,into,into
5,9,0,8,the,the
5,9,0,9,darkness,darkness
5,9,1,0,,
5,9,1,1,As,as
5,9,1,2,my,my
5,9,1,3,taxi,taxi
5,9,1,4,groaned,groaned
5,10,0,0,away,away
5,10,0,1,I,i
5,10,0,2,saw,saw
5,10,0,3,Gatsby,gatsby
5,10,0,4,walking,walking
5,10,0,5,toward,toward
5,10,0,6,me,me
5,10,0,7,across,across
5,10,0,8,his,his
5,10,0,9,lawn,lawn
5,11,0,0,“Your,your
5,11,0,1,place,place
5,11,0,2,looks,looks
5,11,0,3,like,like
5,11,0,4,the,the
5,11,0,5,World’s,worlds
5,11,0,6,Fair,fair
5,11,0,7,”,
5,11,0,8,I,i
5,11,0,9,said,said
5,12,0,0,“Does,does
5,12,0,1,it,it
5,12,1,0,”,
5,12,1,1,He,he
5,12,1,2,turned,turned
5,12,1,3,his,his
5,12,1,4,eyes,eyes
5,12,1,5,toward,toward
5,12,1,6,it,it
5,12,1,7,absently,absently
5,12,2,0,,
5,12,2,1,“I,i
5,12,2,2,have,have
5,12,2,3,been,been
5,13,0,0,glancing,glancing
5,13,0,1,into,into
5,13,0,2,some,some
5,13,0,3,of,of
5,13,0,4,the,the
5,13,0,5,rooms,rooms
5,13,1,0,,
5,13,1,1,Let’s,lets
5,13,1,2,go,go
5,13,1,3,to,to
5,13,1,4,Coney,coney
5,13,1,5,Island,island
5,13,1,6,old,old
5,14,0,0,sport,sport
5,14,1,0,,
5,14,1,1,In,in
5,14,1,2,my,my
5,14,1,3,car,car
5,14,2,0,”,
5,15,0,0,“It’s,its
5,15,0,1,too,too
5,15,0,2,late,late
5,15,1,0,”,
5,16,0,0,“Well,well
5,16,0,1,suppose,suppose
5,16,0,2,we,we
5,16,0,3,take,take
5,16,0,4,a,a
5,16,0,5,plunge,plunge
5,16,0,6,in,in
5,16,0,7,the,the
5,16,0,8,swimming,swimming
5,16,0,9,pool,pool
5,16,1,0,,
5,16,1,1,I,i
5,16,1,2,haven’t,havent
5,16,1,3,made,made
5,17,0,0,use,use
5,17,0,1,of,of
5,17,0,2,it,it
5,17,0,3,all,all
5,17,0,4,summer,summer
5,17,1,0,”,
5,18,0,0,“I’ve,ive
5,18,0,1,got,got
5,18,0,2,to,to
5,18,0,3,go,go
5,18,0,4,to,to
5,18,0,5,bed,bed
5,18,1,0,”,
5,19,0,0,“All,all
5,19,0,1,right,right
5,19,1,0,”,
5,20,0,0,He,he
5,20,0,1,waited,waited
5,20,0,2,looking,looking
5,20,0,3,at,at
5,20,0,4,me,me
5,20,0,5,with,with
5,20,0,6,suppressed,suppressed
5,20,0,7,eagerness,eagerness
5,21,0,0,“I,i
5,21,0,1,talked,talked
5,21,0,2,with,with
5,21,0,3,Miss,miss
5,21,0,4,Baker,baker
5,21,0,5,”,
5,21,0,6,I,i
5,21,0,7,said,said
5,21,0,8,after,after
5,21,0,9,a,a
5,21,0,10,moment,moment
5,21,1,0,,
5,21,1,1,“I’m,im
5,21,1,2,going,going
5,21,1,3,to,to
5,21,1,4,call,call
5,22,0,0,up,up
5,22,0,1,Daisy,daisy
5,22,0,2,tomorrow,tomorrow
5,22,0,3,and,and
5,22,0,4,invite,invite
5,22,0,5,her,her
5,22,0,6,over,over
5,22,0,7,here,here
5,22,0,8,to,to
5,22,0,9,tea,tea
5,22,1,0,”,
5,23,0,0,“Oh,oh
5,23,0,1,that’s,thats
5,23,0,2,all,all
5,23,0,3,right,right
5,23,0,4,”,
5,23,0,5,he,he
5,23,0,6,said,said
5,23,0,7,carelessly,carelessly
5,23,1,0,,
5,23,1,1,“I,i
5,23,1,2,don’t,dont
5,23,1,3,want,want
5,23,1,4,to,to
5,23,1,5,put,put
5,23,1,6,you,you
5,24,0,0,to,to
5,24,0,1,any,any
5,24,0,2,trouble,trouble
5,24,1,0,”,
5,25,0,0,“What,what
5,25,0,1,day,day
5,25,0,2,would,would
5,25,0,3,suit,suit
5,25,0,4,you,you
5,25,1,0,”,
5,26,0,0,“What,what
5,26,0,1,day,day
5,26,0,2,would,would
5,26,0,3,suit,suit
5,26,0,4,you,you
5,26,1,0,”,
5,26,1,1,he,he
5,26,1,2,corrected,corrected
5,26,1,3,me,me
5,26,1,4,quickly,quickly
5,26,2,0,,
5,26,2,1,“I,i
5,26,2,2,don’t,dont
5,26,2,3,want,want
5,26,2,4,to,to
5,27,0,0,put,put
5,27,0,1,you,you
5,27,0,2,to,to
5,27,0,3,any,any
5,27,0,4,trouble,trouble
5,27,0,5,you,you
5,27,0,6,see,see
5,27,1,0,”,
5,28,0,0,“How,how
5,28,0,1,about,about
5,28,0,2,the,the
5,28,0,3,day,day
5,28,0,4,after,after
5,28,0,5,tomorrow,tomorrow
5,28,1,0,”,
5,29,0,0,He,he
5,29,0,1,considered,considered
5,29,0,2,for,for
5,29,0,3,a,a
5,29,0,4,moment,moment
5,29,1,0,,
5,29,1,1,Then,then
5,29,1,2,with,with
5,29,1,3,reluctance,reluctance
5,29,2,0,,
5,29,2,1,“I,i
5,29,2,2,want,want
5,29,2,3,to,to
5,29,2,4,get,get
5,29,2,5,the,the
5,30,0,0,grass,grass
5,30,0,1,cut,cut
5,30,0,2,”,
5,30,0,3,he,he
5,30,0,4,said,said
5,31,0,0,We,we
5,31,0,1,both,both
5,31,0,2,looked,looked
