term_id,term_str,n,num
5251,superiority,1,0
5252,supper,5,0
5253,supperboxes,1,0
5254,supperif,1,0
5255,supperthere,1,0
5256,supplied,1,0
5257,supplies,1,0
5258,support,2,0
5259,suppose,15,0
5260,supposed,6,0
5261,suppressed,1,0
5262,suppressions,1,0
5263,sure,17,0
5264,surer,2,0
5265,surface,2,0
5266,surmise,1,0
5267,surname,1,0
5268,surprise,5,0
5269,surprised,12,0
5270,surprising,4,0
5271,surprisingly,3,0
5272,surviving,1,0
5273,suspect,1,0
5274,suspected,4,0
5275,suspecting,1,0
5276,suspects,1,0
5277,suspicions,2,0
5278,suspicious,2,0
5279,suspiciously,2,0
5280,sustained,1,0
5281,swallowed,2,0
5282,swallows,1,0
5283,swam,1,0
5284,swamps,2,0
5285,swank,1,0
5286,swarm,1,0
5287,swastika,1,0
5288,swathed,1,0
5289,swaying,3,0
5290,sweat,3,0
5291,swede,1,0
5292,sweep,2,0
5293,sweet,2,0
5294,sweetheart,1,0
5295,sweetie,1,0
5296,sweetly,1,0
5297,swell,2,0
5298,swelling,1,0
5299,swept,2,0
5300,swett,1,0
5301,swiftly,1,0
5302,swimmers,1,0
5303,swimming,4,0
5304,swindler,1,0
5305,swing,2,0
5306,swinging,4,0
5307,swirls,1,0
5308,switch,1,0
5309,switched,1,0
5310,switchesonce,1,0
5311,swivelchair,1,0
5312,swollen,3,0
5313,swooned,1,0
5314,swooning,1,0
5315,swore,2,0
5316,sworn,2,0
5317,swung,2,0
5318,sympathized,1,0
5319,sympathizing,1,0
5320,sympathy,1,0
5321,t,412,0
5322,table,30,0
5323,tables,1,0
5324,tablethe,1,0
5325,tactful,1,0
5326,tactfully,1,0
5327,tactlessly,1,0
5328,tag,1,0
5329,take,28,0
5330,taken,9,0
5331,takes,1,0
5332,taking,13,0
5333,tale,1,0
5334,talk,12,0
5335,talked,16,0
5336,talkedher,1,0
5337,talking,10,0
5338,talks,1,0
5339,tall,2,0
5340,tan,1,0
5341,tangible,3,0
5342,tangle,1,0
5343,tangled,2,0
5344,tank,1,0
5345,tanked,1,0
5346,tanned,2,0
5347,tantalizing,1,0
5348,tapestried,1,0
5349,tapestry,1,0
5350,tapped,3,0
5351,tapping,1,0
5352,tat,1,0
5353,tattle,3,0
5354,tattoo,1,0
5355,taxes,1,0
5356,taxi,8,0
5357,taxicabs,2,0
5358,taxis,1,0
5359,taxiwindow,1,0
5360,taylor,2,0
5361,tdrift,1,0
5362,tea,9,0
5363,teagarden,1,0
5364,tearing,1,0
5365,tears,6,0
5366,teatable,1,0
5367,teeth,1,0
5368,telegram,1,0
5369,telephone,19,0
5370,telephoned,3,0
5371,tell,35,0
5372,telling,3,0
5373,tells,1,0
5374,temper,1,0
5375,temperament,2,0
5376,temporarily,1,0
5377,tempted,1,0
5378,ten,8,0
5379,tender,1,0
5380,tenderness,1,0
5381,tennessee,1,0
5382,tennis,2,0
5383,tenor,2,0
5384,tense,3,0
5385,tension,1,0
5386,tent,2,0
5387,tentatively,2,0
5388,terms,2,0
5389,terrace,1,0
5390,terraced,1,0
5391,terrible,9,0
5392,terrified,1,0
5393,terror,1,0
5394,testimony,2,0
5395,teutonic,1,0
5396,than,34,0
5397,thank,1,0
5398,thanked,1,0
5399,thanking,1,0
5400,thanks,5,0
5401,thardly,1,0
5402,that,624,0
5403,thatand,1,0
5404,thatched,1,0
5405,thati,2,0
5406,the,2379,0
5407,theatre,1,0
5408,theatrical,1,0
5409,their,55,0
5410,theirs,1,0
5411,them,81,0
5412,theme,1,0
5413,themselves,4,0
5414,themwith,1,0
5415,then,136,0
5416,thenand,1,0
5417,theoretical,1,0
5418,there,212,0
5419,thereabout,1,0
5420,thereit,1,0
5421,these,25,0
5422,thewell,1,0
5423,they,165,0
5424,thick,8,0
5425,thickish,1,0
5426,thin,8,0
5427,thing,36,0
5428,things,29,0
5429,think,64,0
5430,thinking,7,0
5431,thinks,3,0
5432,thinning,3,0
5433,third,3,0
5434,thirties,1,0
5435,thirty,9,0
5436,thirtythe,1,0
5437,this,165,0
5438,thisorthat,1,0
5439,thomas,1,0
5440,thoroughly,1,0
5441,thoroughness,1,0
5442,those,27,0
5443,though,34,0
5444,thought,47,0
5445,thoughtwhy,1,0
5446,thousand,6,0
5447,threadbare,1,0
5448,three,35,0
5449,threecornered,1,0
5450,threefifty,1,0
5451,threenoted,1,0
5452,threshold,1,0
5453,threw,7,0
5454,thrill,1,0
5455,thrilling,5,0
5456,throat,3,0
5457,throbbed,1,0
5458,throbbing,1,0
5459,through,66,0
5460,throw,5,0
5461,throwing,5,0
5462,thrown,4,0
5463,thrusting,1,0
5464,thudding,1,0
5465,thumb,1,0
5466,thunder,1,0
5467,thus,1,0
5468,ticked,1,0
5469,ticket,2,0
5470,tickets,1,0
5471,tide,2,0
5472,tie,1,0
5473,tied,1,0
5474,ties,1,0
5475,tiger,1,0
5476,tigers,1,0
5477,tight,5,0
5478,tighten,1,0
5479,tightened,1,0
5480,tightening,1,0
5481,till,6,0
5482,tilt,1,0
5483,time,81,0
5484,times,17,0
5485,timetable,3,0
5486,timethere,1,0
5487,timewere,1,0
5488,tin,1,0
5489,tinny,1,0
5490,tint,1,0
5491,tiny,2,0
5492,tip,4,0
5493,tipped,4,0
5494,tipping,1,0
5495,tipsy,1,0
5496,tiptoed,2,0
5497,tiptoes,2,0
5498,tired,4,0
5499,tissue,1,0
5500,to,1127,0
5501,tobacco,1,0
5502,today,7,0
5503,together,30,0
5504,togetherit,1,0
5505,toiled,1,0
5506,toilet,1,0
5507,token,1,0
5508,told,44,0
5509,tolerance,1,0
5510,tom,189,0
5511,tomorrow,14,0
5512,tone,5,0
5513,tongue,2,0
5514,tonic,1,0
5515,tonight,4,0
5516,too,59,0
5517,toodidn,1,0
5518,took,48,0
5519,toolboxes,1,0
5520,toolooked,1,0
5521,top,5,0
5522,toppled,1,0
5523,tore,1,0
5524,torn,2,0
5525,torpedoes,1,0
5526,tortuously,1,0
5527,tossed,2,0
5528,tossing,1,0
5529,tostoff,3,0
5530,totally,1,0
5531,tottered,1,0
5532,touch,9,0
5533,touched,5,0
5534,touching,5,0
5535,tough,2,0
5536,tournament,3,0
5537,tournaments,1,0
5538,toward,47,0
5539,towards,5,0
5540,towel,3,0
5541,towels,1,0
5542,towelswhile,1,0
5543,tower,4,0
5544,town,22,0
5545,towns,3,0
5546,trace,1,0
5547,traced,1,0
5548,tracing,1,0
5549,track,3,0
5550,tracks,1,0
5551,traction,1,0
5552,traded,1,0
5553,tradesmen,1,0
5554,tradition,2,0
5555,traffic,1,0
5556,tragic,4,0
5557,tragically,2,0
5558,trail,1,0
5559,train,15,0
5560,training,1,0
5561,trains,4,0
5562,tranquil,1,0
5563,transaction,1,0
5564,transactions,1,0
5565,transcendent,1,0
5566,transit,1,0
5567,transition,1,0
5568,transitory,1,0
5569,transpired,1,0
5570,transported,1,0
5571,traps,1,0
5572,traversed,1,0
5573,tray,3,0
5574,tread,1,0
5575,treat,1,0
5576,tree,6,0
5577,trees,12,0
5578,treeshe,1,0
5579,trembled,1,0
5580,trembling,10,0
5581,tremendous,2,0
5582,tremendously,1,0
5583,triangle,1,0
5584,tribune,1,0
5585,tribute,3,0
5586,trick,1,0
5587,tricks,1,0
5588,tried,19,0
5589,tries,2,0
5590,trimalchio,1,0
5591,trimmed,1,0
5592,trinity,1,0
5593,trip,2,0
5594,triumph,2,0
5595,triumphant,1,0
5596,triumphantly,2,0
5597,trolley,1,0
5598,trombones,1,0
5599,tropical,1,0
5600,trotted,1,0
5601,trotting,1,0
5602,trouble,9,0
5603,troubled,1,0
5604,trousers,2,0
5605,truck,1,0
5606,truculent,1,0
5607,true,9,0
5608,truly,1,0
5609,trunk,1,0
5610,trust,6,0
5611,trusting,1,0
5612,truth,5,0
5613,truththat,1,0
5614,try,8,0
5615,trying,20,0
5616,tub,1,0
5617,tumbled,2,0
5618,tumult,1,0
5619,tumultuous,2,0
5620,tune,1,0
5621,tunelessly,1,0
5622,tunes,1,0
5623,tuningfork,1,0
5624,tunnel,1,0
5625,tuolomee,2,0
5626,turbaned,1,0
5627,turbulence,1,0
5628,turbulent,2,0
5629,turgid,1,0
5630,turkeys,1,0
5631,turn,10,0
5632,turned,64,0
5633,turning,10,0
5634,tuttuttuttut,1,0
5635,twelve,5,0
5636,twenty,4,0
5637,twentyeighth,1,0
5638,twentyfive,1,0
5639,twentyone,1,0
5640,twentyseven,1,0
5641,twentytwo,1,0
5642,twhen,1,0
5643,twice,1,0
5644,twilight,9,0
5645,twin,1,0
5646,twinkle,1,0
5647,twinklebells,1,0
5648,twinkled,1,0
5649,twins,1,0
5650,twisted,1,0
5651,twisting,2,0
5652,two,72,0
5653,tyre,2,0
5654,ulster,1,0
5655,ultimate,1,0
5656,ulysses,1,0
5657,umbrella,1,0
5658,unable,1,0
5659,unadaptable,1,0
5660,unaffected,1,0
5661,unashamed,1,0
5662,unbelief,1,0
5663,unbelievable,1,0
5664,unbroken,2,0
5665,uncertain,3,0
5666,uncertainly,1,0
5667,uncertainty,1,0
5668,uncivilized,1,0
5669,uncles,1,0
5670,uncomfortably,2,0
5671,uncommunicable,1,0
5672,uncontrollable,1,0
5673,unconvincingly,1,0
5674,undefined,1,0
5675,under,32,0
5676,undergone,1,0
5677,undergraduate,3,0
5678,underground,1,0
5679,underhand,1,0
5680,underneath,2,0
5681,understand,14,0
5682,understanding,2,0
5683,understandingly,1,0
5684,understandinglymuch,1,0
5685,understood,6,0
5686,understudy,1,0
5687,underwear,2,0
5688,undeserted,1,0
5689,undespairingly,1,0
5690,uneasily,1,0
5691,uneasy,4,0
5692,unequally,1,0
5693,unessential,1,0
5694,unexpected,3,0
5695,unexpectedly,2,0
5696,unfamiliar,9,0
5697,unfathomable,1,0
5698,unfinished,1,0
5699,unfold,1,0
5700,unforgettable,1,0
5701,unforgivably,1,0
5702,unhappily,2,0
5703,unhappy,2,0
5704,unheard,1,0
5705,uniform,4,0
5706,unimportant,1,0
5707,uninflected,1,0
5708,unintelligible,1,0
5709,union,1,0
5710,universal,1,0
5711,universe,2,0
5712,universeso,1,0
5713,universities,1,0
5714,unjustly,1,0
5715,unknown,2,0
5716,unless,1,0
5717,unlike,2,0
5718,unlocked,1,0
5719,unmistakable,2,0
5720,unmistakably,1,0
5721,unnaturally,1,0
5722,unnecessary,1,0
5723,unobtrusively,1,0
5724,unopened,1,0
5725,unpleasant,2,0
5726,unpleasantness,2,0
5727,unprecedented,1,0
5728,unprosperous,1,0
5729,unpunctual,1,0
5730,unquestionable,1,0
5731,unquiet,1,0
5732,unreal,2,0
5733,unreality,1,0
5734,unreasoning,1,0
5735,unrestfully,1,0
5736,unrestrained,1,0
5737,unrevealed,1,0
5738,unrolled,2,0
5739,unscrewed,1,0
5740,unscrupulouslyeventually,1,0
5741,unsoughtfrequently,1,0
5742,unsteady,1,0
5743,unsuccessful,1,0
5744,unsuccessfully,2,0
5745,unthoughtful,1,0
5746,until,41,0
5747,untrue,3,0
5748,unusual,3,0
5749,unusually,2,0
5750,unutterable,3,0
5751,unutterably,1,0
5752,unwavering,1,0
5753,unwillingly,2,0
5754,unwillingness,1,0
5755,up,191,0
5756,upholstery,1,0
5757,upon,33,0
5758,upper,5,0
5759,upright,1,0
5760,upstairs,10,0
5761,upward,1,0
5762,urban,1,0
5763,urged,7,0
5764,urgency,1,0
5765,urgent,1,0
5766,urging,1,0
5767,us,63,0
5768,use,8,0
5769,used,17,0
5770,usually,4,0
5771,uttered,2,0
5772,utterly,4,0
5773,vacant,1,0
5774,vacation,1,0
5775,vacuous,1,0
5776,vague,5,0
5777,vaguely,4,0
5778,vain,1,0
5779,valley,3,0
5780,valour,1,0
5781,value,1,0
5782,valued,1,0
5783,vanished,6,0
5784,vanishedand,1,0
5785,vanishing,1,0
5786,varies,1,0
5787,variety,1,0
5788,various,5,0
5789,vast,3,0
5790,ve,65,0
5791,vehemently,1,0
5792,veiled,2,0
5793,velvet,1,0
5794,venice,1,0
5795,ventura,1,0
5796,ventured,1,0
5797,ver,1,0
5798,veranda,4,0
5799,verandas,2,0
5800,verge,3,0
5801,versailles,2,0
5802,very,60,0
5803,vest,1,0
5804,vestibule,1,0
5805,vestibules,1,0
5806,vestige,1,0
5807,veteran,1,0
5808,vibrant,1,0
5809,vicariously,1,0
5810,vicinity,2,0
5811,vicinityexcept,1,0
5812,victim,1,0
5813,victoria,1,0
5814,view,6,0
5815,vigil,3,0
5816,vigorously,1,0
5817,vigour,1,0
5818,village,7,0
5819,villageappalled,1,0
5820,villages,2,0
5821,villainous,1,0
5822,ville,1,0
5823,vines,2,0
5824,vinous,1,0
5825,violence,3,0
5826,violent,5,0
5827,violently,5,0
5828,viols,1,0
5829,virgins,1,0
5830,virtues,1,0
5831,visible,4,0
5832,visibly,2,0
5833,visions,1,0
5834,visitor,1,0
5835,visitors,1,0
5836,vista,1,0
5837,vitality,5,0
5838,vivid,4,0
5839,vividly,1,0
5840,vladmir,2,0
5841,voice,58,0
5842,voices,11,0
5843,volleying,1,0
5844,voltaires,1,0
5845,volume,1,0
5846,volumes,1,0
5847,von,1,0
5848,vulgar,2,0
5849,vulnerable,1,0
5850,w,1,0
5851,wad,1,0
5852,wafer,1,0
5853,wag,1,0
5854,wagon,4,0
5855,wail,2,0
5856,wailed,1,0
5857,wailing,1,0
5858,wait,15,0
5859,waited,16,0
5860,waiter,5,0
5861,waiting,7,0
5862,waize,1,0
5863,wake,3,0
5864,walk,5,0
5865,walked,23,0
5866,walking,9,0
5867,walks,1,0
5868,wall,10,0
5869,wallet,3,0
5870,walls,1,0
5871,wallscaling,1,0
5872,walter,4,0
5873,waltz,1,0
5874,wan,4,0
5875,wander,1,0
5876,wandered,4,0
5877,wanderers,1,0
5878,wandering,1,0
5879,wanly,1,0
5880,want,59,0
5881,wanted,27,0
5882,wanting,1,0
5883,wants,10,0
5884,war,13,0
5885,warm,11,0
5886,warmest,1,0
5887,warmth,2,0
5888,warn,1,0
5889,warned,3,0
5890,warning,1,0
5891,warwick,1,0
5892,was,764,0
5893,wash,1,0
5894,washing,1,0
5895,washington,1,0
5896,washrag,1,0
5897,washstand,1,0
5898,wasn,39,0
5899,waste,2,0
5900,wastebasket,1,0
5901,wasteful,1,0
5902,wasting,2,0
5903,watch,9,0
5904,watched,5,0
5905,watcher,1,0
5906,watchers,1,0
5907,watchfully,1,0
5908,watching,2,0
5909,water,8,0
5910,waters,1,0
5911,wave,2,0
5912,waved,5,0
5913,wavered,2,0
5914,waves,2,0
5915,waving,3,0
5916,way,73,0
5917,wayjust,1,0
5918,ways,1,0
5919,wayside,1,0
5920,wayward,1,0
5921,we,233,0
5922,weakness,1,0
5923,wealth,1,0
5924,wealthy,2,0
5925,wealthyeven,1,0
5926,wear,2,0
5927,wearing,2,0
5928,wears,1,0
5929,weary,1,0
5930,weather,3,0
5931,weatherbeaten,1,0
5932,weatherproof,1,0
5933,weave,1,0
5934,webster,1,0
5935,wed,1,0
5936,wedding,4,0
5937,weddingcake,1,0
5938,wedging,1,0
5939,weedy,1,0
5940,week,14,0
5941,weekends,2,0
5942,weeks,9,0
5943,weeping,1,0
5944,weighing,1,0
5945,weights,1,0
5946,weird,1,0
5947,welcome,3,0
5948,well,57,0
5949,wellbeing,1,0
5950,wellconcealed,1,0
5951,welldisciplined,1,0
5952,welldressed,1,0
5953,wellfanned,1,0
5954,wellforgotten,1,0
5955,wellkept,1,0
5956,wellloved,1,0
5957,wellrounded,1,0
5958,wellshaved,1,0
5959,wellthink,1,0
5960,welltodo,1,0
5961,went,91,0
5962,wept,1,0
5963,were,172,0
5964,weren,8,0
5965,west,37,0
5966,westall,1,0
5967,westchester,1,0
5968,western,3,0
5969,westerners,1,0
5970,westnot,1,0
5971,westward,1,0
5972,wet,11,0
5973,wha,2,0
5974,what,144,0
5975,whatever,6,0
5976,wheat,2,0
5977,wheel,9,0
5978,wheeled,2,0
5979,wheelhe,1,0
5980,when,143,0
5981,whenever,7,0
5982,where,60,0
5983,whereabouts,1,0
5984,whereupon,8,0
5985,wherever,2,0
5986,whether,3,0
5987,which,65,0
5988,while,47,0
5989,whim,1,0
5990,whimpered,1,0
5991,whip,1,0
5992,whips,1,0
5993,whisky,6,0
5994,whiskya,1,0
5995,whisper,2,0
5996,whispered,13,0
5997,whisperhis,1,0
5998,whisperings,1,0
5999,whispers,2,0
6000,whistle,2,0
6001,whistles,1,0
6002,white,42,0
6003,whitebait,1,0
6004,whitechanged,1,0
6005,whiteplum,2,0
6006,whitewashed,2,0
6007,who,114,0
6008,whoever,1,0
6009,whole,17,0
6010,wholesale,1,0
6011,wholesome,1,0
6012,whom,9,0
6013,whomsoever,1,0
6014,whose,9,0
6015,whosoever,1,0
6016,why,37,0
6017,whyany,1,0
6018,whyhow,1,0
6019,whynot,1,0
6020,whythere,1,0
6021,whyyees,1,0
6022,wicker,2,0
6023,wide,7,0
6024,widened,1,0
6025,wife,23,0
6026,wild,11,0
6027,wildly,2,0
6028,wilhelm,1,0
6029,will,19,0
6030,willie,1,0
6031,willing,2,0
6032,wilson,77,0
6033,win,1,0
6034,winced,1,0
6035,wind,13,0
6036,window,18,0
6037,windows,20,0
6038,windshields,1,0
6039,windy,2,0
6040,winebrenner,1,0
6041,winecoloured,1,0
6042,wing,1,0
6043,wingless,1,0
6044,wings,3,0
6045,winked,2,0
6046,winking,1,0
6047,winter,3,0
6048,winters,1,0
6049,wiped,4,0
6050,wiping,2,0
6051,wire,9,0
6052,wires,3,0
6053,wisconsin,1,0
6054,wisdom,1,0
6055,wise,1,0
6056,wised,1,0
6057,wish,2,0
6058,wished,1,0
6059,wisp,2,0
6060,wistfully,1,0
6061,wistfulness,1,0
6062,wit,1,0
6063,with,420,0
6064,withered,1,0
6065,within,6,0
6066,without,27,0
6067,witness,2,0
6068,witnessed,1,0
6069,witty,1,0
6070,wives,4,0
6071,woke,3,0
6072,wolfshiem,31,0
6073,wolfshiemthat,1,0
6074,woman,21,0
6075,womb,1,0
6076,women,16,0
6077,won,17,0
6078,wonder,10,0
6079,wondered,6,0
6080,wonderful,1,0
6081,wondering,4,0
6082,word,22,0
6083,wordinstead,1,0
6084,words,15,0
6085,wore,1,0
6086,work,11,0
6087,worked,4,0
6088,working,2,0
6089,workmen,2,0
6090,works,1,0
6091,worktable,1,0
6092,world,33,0
6093,worldly,1,0
6094,worn,3,0
6095,wornout,1,0
6096,worried,5,0
6097,worry,2,0
6098,worse,3,0
6099,worth,3,0
6100,would,52,0
6101,wouldn,22,0
6102,wrapped,2,0
6103,wrapping,2,0
6104,wreath,3,0
6105,wreaths,1,0
6106,wreck,4,0
6107,wriggling,1,0
6108,wrinkle,1,0
6109,write,1,0
6110,writing,1,0
6111,written,1,0
6112,wrong,7,0
6113,wrote,3,0
6114,yacht,5,0
6115,yachting,3,0
6116,yale,4,0
6117,yard,5,0
6118,yards,4,0
6119,yawned,4,0
6120,yeaeaea,1,0
6121,yeah,3,0
6122,year,20,0
6123,years,37,0
6124,yearsand,1,0
6125,yearseven,1,0
6126,yelling,1,0
6127,yellow,22,0
6128,yellowing,1,0
6129,yellowy,1,0
6130,yes,22,0
6131,yesi,1,0
6132,yesterday,1,0
6133,yet,9,0
6134,yield,1,0
6135,yolks,1,0
6136,york,30,0
6137,yorka,1,0
6138,yorkand,2,0
6139,yorkevery,1,0
6140,yorkor,1,0
6141,you,515,0
6142,youdo,1,0
6143,young,44,0
6144,younger,2,0
6145,youngerwith,1,0
6146,your,69,0
6147,yours,2,0
6148,yourself,7,0
6149,youth,4,0
6150,youwhy,1,0
6151,yukon,1,0
